ticker,drift,t,lower_bound_drift,upper_bound_drift,volatility
PNW,0.020809588747402817,1.96,0.019262483695759103,0.02235669379904653,0.1940967859082551
POOL,0.21040314115805286,1.96,0.20775551042008827,0.21305077189601745,0.25553139877084835
PPG,0.032075742713894996,1.96,0.030455085574929618,0.033696399852860374,0.3783968809511423
PPL,-0.024635395141827512,1.96,-0.025731067319595898,-0.023539722964059127,0.19694616155062405
PRU,0.020013567290318432,1.96,0.018086414756306356,0.021940719824330508,0.2827437283278357
PSA,0.05197419198645475,1.96,0.050432300658514936,0.05351608331439456,0.19496267748305815
PSX,0.033729631089734896,1.96,0.0314685030233877,0.03599075915608209,0.297916777371763
PTC,0.1654217811246377,1.96,0.16342241395598925,0.16742114829328616,0.27951193100695626
PVH,-0.029627835302948276,1.96,-0.032739753627441893,-0.02651591697845466,0.4077038831800548
PWR,0.22983182515757175,1.96,0.2258168736319336,0.2338467766832099,0.2951193496917462
QCOM,0.1059620774282612,1.96,0.10310506048622792,0.1088190943702945,0.30458548958434467
QQQ,0.16303183849600061,1.96,0.16167644783804982,0.1643872291539514,0.16717492548762014
RCL,0.027373846288745986,1.96,0.023168233265591587,0.031579459311900385,0.4619654933443388
REG,-0.0002690315570157756,1.96,-0.002050267265199632,0.0015122041511680805,0.25216345017403885
RF,0.08141935923423091,1.96,0.0791255245085046,0.08371319395995722,0.31122784136536635
RHI,0.06119464326320296,1.96,0.058895270435572016,0.0634940160908339,0.27213426959877257
RJF,0.13116970554264973,1.96,0.12929922331858035,0.1330401877667191,0.2707614940998712
RL,0.005931605105363887,1.96,0.002894347445108957,0.008968862765618818,0.33825260633244253
RMD,0.17005071962685148,1.96,0.16763737926352582,0.17246405999017714,0.2772905805763082
ROK,0.1060056466050245,1.96,0.10433024898883911,0.10768104422120989,0.2658296322254427
ROL,0.1629206638585579,1.96,0.16130325118180877,0.16453807653530705,0.21364854761330537
ROP,0.13710434364028432,1.96,0.1358317486777267,0.13837693860284192,0.19233014676775406
ROST,0.11644738537840343,1.96,0.11452560298240137,0.1183691677744055,0.27566213075157375
RSG,0.1609754417760432,1.96,0.1601959685651444,0.161754914986942,0.15444373573956338
SBAC,0.11197486558810786,1.96,0.109160084328664,0.11478964684755172,0.23600764955471712
SBUX,0.08983268691040167,1.96,0.08796241807310701,0.09170295574769632,0.2404010484794992
SCHW,0.0990341322658114,1.96,0.09681548005035656,0.10125278448126623,0.3033729478370972
SEE,0.0034206446919456367,1.96,0.0011017664026959396,0.005739522981195334,0.2745978403624441
SHW,0.15561060033255447,1.96,0.1540484081711227,0.15717279249398625,0.22920688778724108
SJM,0.01591443879930642,1.96,0.014611291884923295,0.017217585713689542,0.2058366648596045
SLB,-0.09382542309153549,1.96,-0.09819131707131631,-0.08945952911175467,0.34917832737005805
SLV,0.04301721191035014,1.96,0.04117976982562528,0.044854653995075,0.24554329099303207
SNA,0.07295157200075206,1.96,0.07131716707338222,0.0745859769281219,0.23502294727267023
SNPS,0.2781426085987489,1.96,0.2765840871054398,0.279701130092058,0.2510734849393353
SO,0.05824188133435802,1.96,0.057249963808132985,0.05923379886058306,0.17906979276066962
SPG,-0.04738931255788213,1.96,-0.050369698597714174,-0.04440892651805009,0.3139231644038974
SPY,0.10314454826808037,1.96,0.10222767805875435,0.10406141847740638,0.13512084371861985
SPYG,0.1257196518232863,1.96,0.12453310365041276,0.12690619999615982,0.16793991818061124
SRE,0.04807090436731253,1.96,0.04715897817423248,0.048982830560392585,0.20158288367460417
STE,0.15744457837514786,1.96,0.15581606553189709,0.15907309121839863,0.2182549429803583
STT,0.007885817418705733,1.96,0.005988711139088923,0.009782923698322543,0.281245813795995
STX,0.07136548048615746,1.96,0.06823712720832018,0.07449383376399474,0.3594880822866082
STZ,0.08688512239687331,1.96,0.08491754009213169,0.08885270470161492,0.2259079302571806
SWK,0.0026913887754062933,1.96,-0.0005796242070395486,0.005962401757852135,0.2921424832331436
SWKS,0.06522787190965446,1.96,0.06199186751474827,0.06846387630456063,0.33151900697394937
SYK,0.13705186775051792,1.96,0.13585332636603392,0.13825040913500192,0.22304387003375384
SYY,0.07584716897957672,1.96,0.07420909305841825,0.07748524490073519,0.267466122263054
T,-0.07775613699349634,1.96,-0.07975390634058974,-0.07575836764640295,0.20736636143251896
TAP,-0.048202259745612486,1.96,-0.0507277596933277,-0.04567675979789727,0.25440318461755074
TDG,0.17904062379281976,1.96,0.17738604319293624,0.18069520439270328,0.3057114827791598
TDY,0.18154202369305464,1.96,0.17918822284188446,0.18389582454422482,0.2330279725281949
TECH,0.1598125040309275,1.96,0.15676866425045619,0.16285634381139882,0.6539532921359534
TEL,0.09494304187827136,1.96,0.09343392611176238,0.09645215764478035,0.23263595366383663
TER,0.21624392953741223,1.96,0.2133846780740794,0.21910318100074505,0.34036606824713705
TFX,0.08288308251653749,1.96,0.0792522313969468,0.08651393363612818,0.2527087627214246
TGT,0.1149528144020195,1.96,0.11179755834051149,0.11810807046352752,0.28862736423403973
TJX,0.1190818343051053,1.96,0.1179124613182997,0.1202512072919109,0.23637118875503826
TMO,0.1830522069056115,1.96,0.18127848233081179,0.1848259314804112,0.2139262535770441
TMUS,0.18028337763963306,1.96,0.1789275118937178,0.18163924338554832,0.2278362327305165
TRMB,0.09701720631074479,1.96,0.09423267932653266,0.09980173329495691,0.30942665515631673
TROW,0.06042845593654488,1.96,0.05788425369873923,0.06297265817435053,0.24902240322594815
TRV,0.07272228884534049,1.96,0.07148748533850134,0.07395709235217963,0.19718137966975624
TSCO,0.14427847304166833,1.96,0.1416650234005683,0.14689192268276835,0.25135520946676604
TSLA,0.3568520338576789,1.96,0.3501400234634067,0.36356404425195105,0.4906348556405975
TSN,0.03456741524827646,1.96,0.031998788935656546,0.03713604156089637,0.2589763042268397
TTWO,0.1945404751186661,1.96,0.19045204676564817,0.19862890347168402,0.29320406998519716
TXN,0.14771248302484308,1.96,0.14599803951643864,0.14942692653324752,0.22769394103754556
TXT,0.070861887328659,1.96,0.06858125351407014,0.07314252114324786,0.29135924444476563
TYL,0.1626196556953611,1.96,0.16055588211832647,0.16468342927239574,0.25311582745988526
UA,-0.23423037875589156,1.96,-0.23873582354227016,-0.22972493396951296,0.5237886768793433
UAL,-0.021947956613664457,1.96,-0.025337288622372556,-0.01855862460495636,0.44430396341207723
UDR,0.03575741318414703,1.96,0.03411141487974979,0.03740341148854428,0.21149047296036128
UHS,0.03831653226204545,1.96,0.03651212360904808,0.04012094091504281,0.2948063898448696
ULTA,0.12526939773331236,1.96,0.12276080774424576,0.12777798772237897,0.33058835524009017
UNG,-0.24211208281325966,1.96,-0.24632480266612064,-0.23789936296039868,0.4693645627910031
UNH,0.1898196664113194,1.96,0.18835422527275972,0.19128510754987907,0.223620396370705
UNP,0.09288630718445913,1.96,0.09057560092554649,0.09519701344337177,0.30566686916101465
UPS,0.060449253932986356,1.96,0.05847814732134179,0.062420360544630925,0.2209318707748425
URI,0.2072419557523786,1.96,0.2038307726795826,0.2106531388251746,0.387873644367646
USB,-0.001365140442391075,1.96,-0.0032311420351780543,0.0005008611503959041,0.25121778516242144
V,0.16255507515152368,1.96,0.16101764165091517,0.16409250865213218,0.20729852709640834
VFC,-0.11159470025109727,1.96,-0.11657337980783102,-0.10661602069436353,0.3369299720696532
VLO,0.08537544147090115,1.96,0.08262699364361123,0.08812388929819107,0.3423294842861525
VMC,0.11234263723174655,1.96,0.11069430717761952,0.11399096728587357,0.2680441469136361
VNO,-0.1618128369385987,1.96,-0.16453870613949004,-0.15908696773770734,0.32995191673485313
VRSK,0.14720258564817157,1.96,0.14597988021119737,0.14842529108514577,0.19619860922313742
VRSN,0.13849326789630204,1.96,0.1358680632080611,0.14111847258454296,0.22124728277140934
VTR,-0.033833460475967234,1.96,-0.035742633300914865,-0.0319242876510196,0.3196158697615137
VZ,-0.016750568152116743,1.96,-0.018392529662878698,-0.015108606641354789,0.1683596850976932
WAB,0.041404530585290325,1.96,0.03885954777190109,0.04394951339867956,0.276963413097338
WAT,0.11672968483316289,1.96,0.11514990121193208,0.11830946845439369,0.24908478114846855
WDC,-0.0545337270809064,1.96,-0.05769168880204221,-0.051375765359770585,0.39952773103369904
WEC,0.07395474742909398,1.96,0.07250236956681483,0.07540712529137314,0.1870143663625439
WFC,-0.013890779060142973,1.96,-0.01636193468298861,-0.011419623437297332,0.2652976046248426
WHR,-0.023065988576369514,1.96,-0.02550722191951429,-0.020624755233224736,0.312918713758148
WM,0.15050248205334213,1.96,0.14962162894987366,0.1513833351568106,0.16043594741036363
WMB,-0.012399255290921663,1.96,-0.01602353321885526,-0.008774977362988066,0.35513765493368243
WMT,0.10530135268389704,1.96,0.10379669375635879,0.10680601161143528,0.18030456905082026
WRB,0.13894137130684106,1.96,0.1379190013268271,0.13996374128685501,0.2004711939513791
WST,0.22826612336457422,1.96,0.22559900565051497,0.23093324107863347,0.26570932060613184
WU,-0.03305307943610644,1.96,-0.03535339375546346,-0.03075276511674942,0.23443512813431833
WY,0.0030506443401675256,1.96,0.0013713426133929465,0.004729946066942105,0.25993022697785967
WYNN,-0.049476868022577496,1.96,-0.0528274338593482,-0.046126302185806795,0.4388266100742083
XEL,0.07571712668669382,1.96,0.07415047567229763,0.07728377770109002,0.17874366963627455
XOM,0.006321129313411226,1.96,0.0030748243496287768,0.009567434277193674,0.24014820276773574
XRAY,-0.05378810210078013,1.96,-0.056304085762197,-0.051272118439363266,0.2779303651825294
XYL,0.1301321184067624,1.96,0.12838392947951183,0.13188030733401296,0.2326222394715379
YUM,0.06641233640516624,1.96,0.065132925296655,0.06769174751367747,0.23304805915384985
ZBRA,0.18935069896791354,1.96,0.18536784298970663,0.19333355494612045,0.3392125891540543
ZION,0.04868709274195612,1.96,0.045820120292598875,0.05155406519131337,0.34659001106958803
ZTS,0.18422257157129537,1.96,0.18200423639732324,0.1864409067452675,0.22347088743316826
