t,date,g
1889,2021-07-07,-10.7076
1890,2021-07-08,-2.2365
1891,2021-07-09,3.2365
1892,2021-07-12,-0.2496
1893,2021-07-13,-1.5309
1894,2021-07-14,-3.4011
1895,2021-07-15,-6.0719
1896,2021-07-16,-3.033
1897,2021-07-19,2.0164
1898,2021-07-20,1.5379
1899,2021-07-21,6.5673
1900,2021-07-22,5.0229
1901,2021-07-23,2.5838
1902,2021-07-26,-0.9041
1903,2021-07-27,-2.1775
1904,2021-07-28,18.4121
1905,2021-07-29,12.5976
1906,2021-07-30,7.8086
1907,2021-08-02,5.7249
1908,2021-08-03,8.9558
1909,2021-08-04,13.533
1910,2021-08-05,-14.0036
1911,2021-08-06,-5.0751
1912,2021-08-09,-5.8578
1913,2021-08-10,-2.59
1914,2021-08-11,2.8241
1915,2021-08-12,-2.7768
1916,2021-08-13,9.4054
1917,2021-08-16,-7.0971
1918,2021-08-17,0.1875
1919,2021-08-18,-9.8424
1920,2021-08-19,0.6326
1921,2021-08-20,2.2981
1922,2021-08-23,9.7308
1923,2021-08-24,-2.6083
1924,2021-08-25,1.517
1925,2021-08-26,-2.4081
1926,2021-08-27,9.5201
1927,2021-08-30,-0.181
1928,2021-08-31,-1.3619
1929,2021-09-01,-1.667
1930,2021-09-02,-1.8165
1931,2021-09-03,1.6561
1932,2021-09-07,-1.7715
1933,2021-09-08,-6.9757
1934,2021-09-09,-0.0475
1935,2021-09-10,-2.2655
1936,2021-09-13,-0.96
1937,2021-09-14,2.2264
1938,2021-09-15,-0.31
1939,2021-09-16,1.4752
1940,2021-09-17,-5.6136
1941,2021-09-20,-5.7166
1942,2021-09-21,3.132
1943,2021-09-22,3.7947
1944,2021-09-23,4.2374
1945,2021-09-24,-0.8323
1946,2021-09-27,5.5594
1947,2021-09-28,-15.9657
1948,2021-09-29,-2.9211
1949,2021-09-30,6.3236
1950,2021-10-01,-1.1045
1951,2021-10-04,-5.2442
1952,2021-10-05,3.6651
1953,2021-10-06,4.4894
1954,2021-10-07,6.7415
1955,2021-10-08,-3.3122
1956,2021-10-11,-0.9131
1957,2021-10-12,0.8652
1958,2021-10-13,9.6953
1959,2021-10-14,6.4499
1960,2021-10-15,0.2924
1961,2021-10-18,9.5056
1962,2021-10-19,-0.2165
1963,2021-10-20,0.1299
1964,2021-10-21,6.2864
1965,2021-10-22,1.0327
1966,2021-10-25,5.2862
1967,2021-10-26,1.1712
1968,2021-10-27,-1.336
1969,2021-10-28,-2.3188
1970,2021-10-29,-1.9418
1971,2021-11-01,10.2679
1972,2021-11-02,4.7838
1973,2021-11-03,5.6618
1974,2021-11-04,13.1092
1975,2021-11-05,-2.135
1976,2021-11-08,24.3305
1977,2021-11-09,-2.0896
1978,2021-11-10,-15.7993
1979,2021-11-11,10.8263
1980,2021-11-12,3.224
1981,2021-11-15,-2.3969
1982,2021-11-16,10.0496
1983,2021-11-17,-1.8415
1984,2021-11-18,6.0543
1985,2021-11-19,0.6332
1986,2021-11-22,-4.7303
1987,2021-11-23,-4.3329
1988,2021-11-24,12.9091
1989,2021-11-26,-4.8207
1990,2021-11-29,11.3002
1991,2021-11-30,-5.5709
1992,2021-12-01,-15.1829
1993,2021-12-02,2.6395
1994,2021-12-03,-11.4095
1995,2021-12-06,-8.8143
1996,2021-12-07,10.2799
1997,2021-12-08,0.6776
1998,2021-12-09,-12.7032
1999,2021-12-10,0.8198
2000,2021-12-13,-8.7911
2001,2021-12-14,3.3675
2002,2021-12-15,19.4836
2003,2021-12-16,-13.8965
2004,2021-12-17,-1.6229
2005,2021-12-20,-3.5928
2006,2021-12-21,15.2119
2007,2021-12-22,-0.6472
2008,2021-12-23,3.9275
2009,2021-12-27,13.7901
2010,2021-12-28,-1.9832
2011,2021-12-29,-8.1775
2012,2021-12-30,-5.3423
2013,2021-12-31,-2.1796
2014,2022-01-03,10.8651
2015,2022-01-04,-9.9561
2016,2022-01-05,-14.8601
2017,2022-01-06,0.148
2018,2022-01-07,-7.9488
2019,2022-01-10,0.0
2020,2022-01-11,9.9387
2021,2022-01-12,0.2935
2022,2022-01-13,-8.8234
2023,2022-01-14,7.7395
2024,2022-01-18,-9.282
2025,2022-01-19,-7.0898
2026,2022-01-20,-12.8566
2027,2022-01-21,-6.4495
2028,2022-01-24,-4.883
2029,2022-01-25,-11.9569
2030,2022-01-26,-0.9542
2031,2022-01-27,-19.1712
2032,2022-01-28,6.4022
2033,2022-01-31,20.7007
2034,2022-02-01,5.5195
2035,2022-02-02,12.5847
2036,2022-02-03,-5.5624
2037,2022-02-04,7.2809
2038,2022-02-07,0.1427
2039,2022-02-08,9.1246
2040,2022-02-09,8.9196
2041,2022-02-10,-13.801
2042,2022-02-11,-26.5798
2043,2022-02-14,2.4153
2044,2022-02-15,15.398
2045,2022-02-16,-7.9665
2046,2022-02-17,-11.6568
2047,2022-02-18,3.2531
2048,2022-02-22,3.9973
2049,2022-02-23,-13.1726
2050,2022-02-24,15.2558
2051,2022-02-25,9.4377
2052,2022-02-28,4.7019
2053,2022-03-01,-20.2201
2054,2022-03-02,9.6638
2055,2022-03-03,-13.7931
2056,2022-03-04,-8.1648
2057,2022-03-07,-13.0226
2058,2022-03-08,6.2375
2059,2022-03-09,12.8483
2060,2022-03-10,-10.6372
2061,2022-03-11,-5.1896
2062,2022-03-14,-4.9782
2063,2022-03-15,16.8714
2064,2022-03-16,13.5509
2065,2022-03-17,-8.1691
2066,2022-03-18,3.9622
2067,2022-03-21,5.4054
2068,2022-03-22,-2.4905
2069,2022-03-23,-1.8952
2070,2022-03-24,14.2134
2071,2022-03-25,-1.8045
2072,2022-03-28,1.1975
2073,2022-03-29,6.1898
2074,2022-03-30,-8.3367
2075,2022-03-31,-21.8001
2076,2022-04-01,-2.6645
2077,2022-04-04,5.3923
2078,2022-04-05,-8.6037
2079,2022-04-06,-7.543
2080,2022-04-07,0.1215
2081,2022-04-08,-6.6968
2082,2022-04-11,-9.2238
2083,2022-04-12,-5.9445
2084,2022-04-13,6.9002
2085,2022-04-14,-12.3647
2086,2022-04-18,2.2376
2087,2022-04-19,8.03
2088,2022-04-20,-7.6813
2089,2022-04-21,-11.4322
2090,2022-04-22,-4.8422
2091,2022-04-25,7.1872
2092,2022-04-26,-15.8546
2093,2022-04-27,-0.7409
2094,2022-04-28,13.6609
2095,2022-04-29,-11.8569
2096,2022-05-02,12.4186
2097,2022-05-03,3.5927
2098,2022-05-04,21.9407
2099,2022-05-05,-14.4755
2100,2022-05-06,3.9157
2101,2022-05-09,-24.9291
2102,2022-05-10,6.8225
2103,2022-05-11,-2.311
2104,2022-05-12,-2.4771
2105,2022-05-13,22.3125
2106,2022-05-16,-2.3422
2107,2022-05-17,21.0988
2108,2022-05-18,-15.702
2109,2022-05-19,1.0187
2110,2022-05-20,-8.4021
2111,2022-05-23,4.1963
2112,2022-05-24,-10.5833
2113,2022-05-25,4.0856
2114,2022-05-26,16.0681
2115,2022-05-27,8.8017
2116,2022-05-31,-0.9877
2117,2022-06-01,-1.5883
2118,2022-06-02,17.7113
2119,2022-06-03,-5.3711
2120,2022-06-06,-1.5457
2121,2022-06-07,-0.8841
2122,2022-06-08,-8.2231
2123,2022-06-09,-7.7854
2124,2022-06-10,-10.3615
2125,2022-06-13,-21.7192
2126,2022-06-14,0.0
2127,2022-06-15,6.6045
2128,2022-06-16,-21.3375
2129,2022-06-17,-1.4786
2130,2022-06-21,6.7667
2131,2022-06-22,-0.1203
2132,2022-06-23,-4.0035
2133,2022-06-24,13.8292
2134,2022-06-27,-2.6765
2135,2022-06-28,-16.2481
2136,2022-06-29,-8.8575
2137,2022-06-30,-4.9599
2138,2022-07-01,-9.4003
2139,2022-07-05,5.18
2140,2022-07-06,0.5022
2141,2022-07-07,12.8757
2142,2022-07-08,0.1588
2143,2022-07-11,-7.7396
2144,2022-07-12,-1.9396
2145,2022-07-13,3.7994
2146,2022-07-14,3.4866
2147,2022-07-15,7.9215
2148,2022-07-18,0.9922
2149,2022-07-19,13.4082
2150,2022-07-20,10.2073
2151,2022-07-21,4.6347
2152,2022-07-22,-8.4106
2153,2022-07-25,-1.6069
2154,2022-07-26,-6.6799
2155,2022-07-27,13.1593
2156,2022-07-28,5.1377
2157,2022-07-29,7.582
2158,2022-08-01,6.0878
2159,2022-08-02,6.4523
2160,2022-08-03,-3.0642
2161,2022-08-04,14.5252
2162,2022-08-05,-3.9105
2163,2022-08-08,-5.5786
2164,2022-08-09,-11.6739
2165,2022-08-10,9.0921
2166,2022-08-11,-2.3773
2167,2022-08-12,6.8657
2168,2022-08-15,0.4495
2169,2022-08-16,-2.0289
2170,2022-08-17,-4.9012
2171,2022-08-18,5.5041
2172,2022-08-19,-11.5248
2173,2022-08-22,-8.3033
2174,2022-08-23,-0.9518
2175,2022-08-24,0.6531
2176,2022-08-25,11.812
2177,2022-08-26,-16.0598
2178,2022-08-29,-7.5464
2179,2022-08-30,-4.4532
2180,2022-08-31,-6.0726
2181,2022-09-01,-7.657
2182,2022-09-02,-6.4798
2183,2022-09-06,-4.8195
2184,2022-09-07,2.8331
2185,2022-09-08,9.8398
2186,2022-09-09,7.9997
2187,2022-09-12,-2.4002
2188,2022-09-13,-23.7414
2189,2022-09-14,1.3703
2190,2022-09-15,-2.5836
2191,2022-09-16,-0.4936
2192,2022-09-19,0.8549
2193,2022-09-20,-5.0395
2194,2022-09-21,-2.5919
2195,2022-09-22,-17.4394
2196,2022-09-23,-5.6467
2197,2022-09-26,-6.2318
2198,2022-09-27,3.2853
2199,2022-09-28,4.4254
2200,2022-09-29,-16.0574
2201,2022-09-30,-3.0833
2202,2022-10-03,10.7068
2203,2022-10-04,6.7324
2204,2022-10-05,0.1484
2205,2022-10-06,-0.334
2206,2022-10-07,-37.6233
2207,2022-10-10,-2.7314
2208,2022-10-11,-0.7859
2209,2022-10-12,0.9602
2210,2022-10-13,4.704
2211,2022-10-14,-13.1646
2212,2022-10-17,8.9393
2213,2022-10-18,-0.174
2214,2022-10-19,-3.0201
2215,2022-10-20,2.3666
2216,2022-10-21,4.5391
2217,2022-10-24,-0.5146
2218,2022-10-25,11.6196
2219,2022-10-26,-7.2361
2220,2022-10-27,-4.8131
2221,2022-10-28,14.2534
2222,2022-10-31,-8.0518
2223,2022-11-01,-1.6839
2224,2022-11-02,-4.3886
2225,2022-11-03,6.2823
2226,2022-11-04,8.5725
2227,2022-11-07,3.5808
2228,2022-11-08,3.0575
2229,2022-11-09,-16.0086
2230,2022-11-10,33.6131
2231,2022-11-11,13.9598
2232,2022-11-14,4.0072
2233,2022-11-15,9.5499
2234,2022-11-16,-12.4106
2235,2022-11-17,4.1256
2236,2022-11-18,-1.1278
2237,2022-11-21,-3.8311
2238,2022-11-22,9.5209
2239,2022-11-23,3.822
2240,2022-11-25,-4.1907
2241,2022-11-28,-6.6261
2242,2022-11-29,0.6877
2243,2022-11-30,14.1539
2244,2022-12-01,-0.4874
2245,2022-12-02,-8.2652
2246,2022-12-05,-4.6128
2247,2022-12-06,-11.7361
2248,2022-12-07,-0.4666
2249,2022-12-08,1.1828
2250,2022-12-09,-6.8142
2251,2022-12-12,7.5283
2252,2022-12-13,3.4705
2253,2022-12-14,-9.7528
2254,2022-12-15,-8.9305
2255,2022-12-16,-4.2784
2256,2022-12-19,-3.1791
2257,2022-12-20,1.7883
2258,2022-12-21,9.9879
2259,2022-12-22,-14.6406
2260,2022-12-23,2.5911
2261,2022-12-27,-4.9301
2262,2022-12-28,-2.8036
2263,2022-12-29,8.9027
2264,2022-12-30,-0.1945
2265,2023-01-03,-2.935
2266,2023-01-04,2.5067
2267,2023-01-05,-9.2484
2268,2023-01-06,6.5054
2269,2023-01-09,12.6026
2270,2023-01-10,3.0176
2271,2023-01-11,3.7127
2272,2023-01-12,6.2706
2273,2023-01-13,0.7109
2274,2023-01-17,2.0854
2275,2023-01-18,-3.7591
2276,2023-01-19,-10.2827
2277,2023-01-20,8.6337
2278,2023-01-23,22.2234
2279,2023-01-24,-6.0991
2280,2023-01-25,0.7074
2281,2023-01-26,0.8396
2282,2023-01-27,0.8034
2283,2023-01-30,-10.0575
2284,2023-01-31,9.2205
2285,2023-02-01,29.9681
2286,2023-02-02,10.6965
2287,2023-02-03,-6.4159
2288,2023-02-06,-7.1551
2289,2023-02-07,6.6277
2290,2023-02-08,-3.6043
2291,2023-02-09,-4.4428
2292,2023-02-10,-5.2945
2293,2023-02-13,5.0521
2294,2023-02-14,8.4067
2295,2023-02-15,-2.2678
2296,2023-02-16,-15.5586
2297,2023-02-17,-5.0217
2298,2023-02-21,-5.6157
2299,2023-02-22,-0.5258
2300,2023-02-23,10.1226
2301,2023-02-24,-5.3008
2302,2023-02-27,2.1849
2303,2023-02-28,-0.6086
2304,2023-03-01,-0.9317
2305,2023-03-02,6.8271
2306,2023-03-03,3.3609
2307,2023-03-06,-1.1153
2308,2023-03-07,2.9326
2309,2023-03-08,9.8116
2310,2023-03-09,-3.9869
2311,2023-03-10,-4.1119
2312,2023-03-13,-2.0199
2313,2023-03-14,16.185
2314,2023-03-15,6.3455
2315,2023-03-16,18.7314
2316,2023-03-17,3.2142
2317,2023-03-20,-2.667
2318,2023-03-21,-2.3011
2319,2023-03-22,4.2976
2320,2023-03-23,6.878
2321,2023-03-24,-5.9243
2322,2023-03-27,-3.4713
2323,2023-03-28,-5.4048
2324,2023-03-29,4.0448
2325,2023-03-30,4.6512
2326,2023-03-31,0.3345
2327,2023-04-03,-3.756
2328,2023-04-04,-1.8072
2329,2023-04-05,-8.8543
2330,2023-04-06,-0.2451
2331,2023-04-10,8.0722
2332,2023-04-11,-3.8563
2333,2023-04-12,-4.5977
2334,2023-04-13,-0.6559
2335,2023-04-14,-0.9321
2336,2023-04-17,-5.2172
2337,2023-04-18,-0.2525
2338,2023-04-19,0.4487
2339,2023-04-20,0.4759
2340,2023-04-21,-4.7426
2341,2023-04-24,-2.4627
2342,2023-04-25,-11.0894
2343,2023-04-26,6.3545
2344,2023-04-27,4.3605
2345,2023-04-28,5.5017
2346,2023-05-01,0.9007
2347,2023-05-02,0.6174
2348,2023-05-03,-24.3772
2349,2023-05-04,14.9539
2350,2023-05-05,9.227
2351,2023-05-08,14.1794
2352,2023-05-09,0.053
2353,2023-05-10,5.143
2354,2023-05-11,0.2077
2355,2023-05-12,-4.8211
2356,2023-05-15,5.5985
2357,2023-05-16,10.341
2358,2023-05-17,5.5749
2359,2023-05-18,9.9537
2360,2023-05-19,-4.9753
2361,2023-05-22,5.1387
2362,2023-05-23,0.2798
2363,2023-05-24,0.3494
2364,2023-05-25,26.6556
2365,2023-05-26,13.6128
2366,2023-05-30,-3.5159
2367,2023-05-31,-14.6182
2368,2023-06-01,2.6719
2369,2023-06-02,-3.4191
2370,2023-06-05,0.1496
2371,2023-06-06,13.115
2372,2023-06-07,-13.3287
2373,2023-06-08,6.7941
2374,2023-06-09,7.9304
2375,2023-06-12,8.4699
2376,2023-06-13,-9.2579
2377,2023-06-14,5.6033
2378,2023-06-15,-6.1909
2379,2023-06-16,-8.5824
2380,2023-06-20,-2.425
2381,2023-06-21,-14.8817
2382,2023-06-22,-3.1895
2383,2023-06-23,-1.5756
2384,2023-06-26,-5.7928
2385,2023-06-27,6.6618
2386,2023-06-28,-0.5027
2387,2023-06-29,2.4357
2388,2023-06-30,5.9771
2389,2023-07-03,4.1904
2390,2023-07-05,-4.1019
2391,2023-07-06,-1.0416
2392,2023-07-07,-0.6893
2393,2023-07-10,0.9113
2394,2023-07-11,-5.0648
2395,2023-07-12,7.2738
2396,2023-07-13,2.93
2397,2023-07-14,0.0435
2398,2023-07-17,5.1206
2399,2023-07-18,-0.832
2400,2023-07-19,-3.2259
2401,2023-07-20,-13.744
2402,2023-07-21,1.5949
2403,2023-07-24,-0.7734
2404,2023-07-25,5.3871
2405,2023-07-26,-6.5746
2406,2023-07-27,2.3014
2407,2023-07-28,4.184
2408,2023-07-31,3.1922
2409,2023-08-01,6.9522
2410,2023-08-02,-18.3293
2411,2023-08-03,8.6085
2412,2023-08-04,5.8774
2413,2023-08-07,2.1449
2414,2023-08-08,-7.8441
2415,2023-08-09,-6.2186
2416,2023-08-10,-0.5481
2417,2023-08-11,-6.1557
2418,2023-08-14,10.125
2419,2023-08-15,-1.4218
2420,2023-08-16,-9.595
2421,2023-08-17,-6.5495
2422,2023-08-18,2.4253
2423,2023-08-21,6.5342
2424,2023-08-22,-6.0328
2425,2023-08-23,8.8348
2426,2023-08-24,-18.2133
2427,2023-08-25,1.1115
2428,2023-08-28,0.8857
2429,2023-08-29,8.0007
2430,2023-08-30,1.589
2431,2023-08-31,-2.0653
2432,2023-09-01,8.7378
2433,2023-09-05,3.0438
2434,2023-09-06,-3.4355
2435,2023-09-07,-6.2808
2436,2023-09-08,-1.1849
2437,2023-09-11,-1.8357
2438,2023-09-12,-0.0239
2439,2023-09-13,5.6786
2440,2023-09-14,-2.5395
2441,2023-09-15,-12.45
2442,2023-09-18,2.1756
2443,2023-09-19,-1.8778
2444,2023-09-20,-3.1695
2445,2023-09-21,-10.8539
2446,2023-09-22,0.2359
2447,2023-09-25,3.0723
2448,2023-09-26,-3.7017
2449,2023-09-27,5.481
2450,2023-09-28,11.7721
2451,2023-09-29,0.1471
2452,2023-10-02,1.1005
2453,2023-10-03,-7.907
2454,2023-10-04,9.8517
2455,2023-10-05,-2.8247
2456,2023-10-06,10.3861
2457,2023-10-09,-0.6353
2458,2023-10-10,4.7606
2459,2023-10-11,-1.6234
2460,2023-10-12,1.1143
2461,2023-10-13,-8.7198
2462,2023-10-16,3.264
2463,2023-10-17,-3.1441
2464,2023-10-18,-7.221
2465,2023-10-19,0.5667
2466,2023-10-20,-1.4562
2467,2023-10-23,-4.4952
2468,2023-10-24,4.1484
2469,2023-10-25,-14.3165
2470,2023-10-26,-6.336
2471,2023-10-27,7.3179
2472,2023-10-30,-0.6542
2473,2023-10-31,6.0064
2474,2023-11-01,23.2961
2475,2023-11-02,-0.4903
2476,2023-11-03,10.1235
2477,2023-11-06,-1.125
2478,2023-11-07,3.8047
2479,2023-11-08,0.3108
2480,2023-11-09,-0.2219
2481,2023-11-10,11.0773
2482,2023-11-13,-3.8543
2483,2023-11-14,6.5807
2484,2023-11-15,-3.9833
2485,2023-11-16,3.8781
2486,2023-11-17,1.6559
2487,2023-11-20,1.894
2488,2023-11-21,-4.9629
2489,2023-11-22,6.9868
2490,2023-11-24,-0.4117
2491,2023-11-27,0.6995
2492,2023-11-28,-1.3184
2493,2023-11-29,3.772
2494,2023-11-30,-5.5337
2495,2023-12-01,0.4779
2496,2023-12-04,-5.9233
2497,2023-12-05,-0.4041
2498,2023-12-06,-3.3429
2499,2023-12-07,23.7592
2500,2023-12-08,1.0774
2501,2023-12-11,10.5091
2502,2023-12-12,5.9292
2503,2023-12-13,1.0599
2504,2023-12-14,-0.3467
2505,2023-12-15,2.0913
2506,2023-12-18,-0.4532
2507,2023-12-19,2.2577
2508,2023-12-20,-8.5587
2509,2023-12-21,8.1268
2510,2023-12-22,-0.559
2511,2023-12-26,6.7855
2512,2023-12-27,4.6313
2513,2023-12-28,4.5986
2514,2023-12-29,-2.2973
2515,2024-01-02,-15.5661
2516,2024-01-03,-5.999
2517,2024-01-04,1.2817
2518,2024-01-05,4.7173
2519,2024-01-08,13.4545
2520,2024-01-09,5.2545
2521,2024-01-10,-1.2185
2522,2024-01-11,-0.8837
2523,2024-01-12,-2.4979
2524,2024-01-16,20.1179
2525,2024-01-17,2.26
2526,2024-01-18,3.9029
2527,2024-01-19,17.3005
2528,2024-01-22,-8.906
2529,2024-01-23,0.3594
2530,2024-01-24,14.3515
2531,2024-01-25,2.867
2532,2024-01-26,-4.3413
2533,2024-01-29,0.8233
2534,2024-01-30,-8.3122
2535,2024-01-31,-6.483
2536,2024-02-01,4.1582
2537,2024-02-02,10.3959
2538,2024-02-05,-4.9128
2539,2024-02-06,-9.356
2540,2024-02-07,4.5519
2541,2024-02-08,-2.3549
2542,2024-02-09,4.6151
2543,2024-02-12,-0.8342
2544,2024-02-13,-0.543
2545,2024-02-14,10.3048
2546,2024-02-15,-2.7507
2547,2024-02-16,-4.1542
2548,2024-02-20,-12.1437
2549,2024-02-21,-2.1383
2550,2024-02-22,25.6042
2551,2024-02-23,-7.5103
2552,2024-02-26,-0.7291
2553,2024-02-27,2.8332
2554,2024-02-28,-2.0755
2555,2024-02-29,21.8495
2556,2024-03-01,12.8971
2557,2024-03-04,3.36
2558,2024-03-05,-0.2824
2559,2024-03-06,6.6677
2560,2024-03-07,0.8957
2561,2024-03-08,-4.8022
2562,2024-03-11,-11.1803
2563,2024-03-12,5.4906
2564,2024-03-13,-10.1054
2565,2024-03-14,-10.2041
2566,2024-03-15,5.3318
2567,2024-03-18,-0.5414
2568,2024-03-19,-12.5054
2569,2024-03-20,-2.3585
2570,2024-03-21,-1.4765
2571,2024-03-22,1.3643
2572,2024-03-25,-1.4349
2573,2024-03-26,-1.0744
2574,2024-03-27,2.4251
2575,2024-03-28,1.2597
2576,2024-04-01,3.9481
2577,2024-04-02,-6.4598
2578,2024-04-03,2.9023
2579,2024-04-04,-21.7381
2580,2024-04-05,6.8803
2581,2024-04-08,-0.7701
2582,2024-04-09,1.3019
2583,2024-04-10,-5.4292
2584,2024-04-11,5.0157
2585,2024-04-12,-10.9037
2586,2024-04-15,-4.6103
2587,2024-04-16,4.8879
2588,2024-04-17,-14.9904
2589,2024-04-18,1.7284
2590,2024-04-19,-14.102
2591,2024-04-22,3.4138
2592,2024-04-23,6.0803
2593,2024-04-24,-0.8787
2594,2024-04-25,3.3326
2595,2024-04-26,5.8961
2596,2024-04-29,4.4434
2597,2024-04-30,-2.8793
2598,2024-05-01,-23.5143
2599,2024-05-02,3.2799
2600,2024-05-03,7.5412
2601,2024-05-06,8.522
2602,2024-05-07,-2.1934
2603,2024-05-08,-1.3252
2604,2024-05-09,-2.0258
2605,2024-05-10,-0.7784
2606,2024-05-13,-2.2661
2607,2024-05-14,4.3146
2608,2024-05-15,10.4898
2609,2024-05-16,4.6134
2610,2024-05-17,2.8506
2611,2024-05-20,2.8339
2612,2024-05-21,-2.5429
2613,2024-05-22,1.3127
2614,2024-05-23,-7.871
2615,2024-05-24,9.1467
2616,2024-05-28,7.8297
2617,2024-05-29,-9.6846
2618,2024-05-30,2.4449
2619,2024-05-31,0.2266
2620,2024-06-03,-5.1096
2621,2024-06-04,-5.5459
2622,2024-06-05,9.5508
2623,2024-06-06,0.9234
2624,2024-06-07,1.6416
2625,2024-06-10,-11.5651
2626,2024-06-11,-2.1783
2627,2024-06-12,2.0211
2628,2024-06-13,-0.5353
2629,2024-06-14,-0.4259
2630,2024-06-17,-1.9493
2631,2024-06-18,-6.0703
2632,2024-06-20,11.391
2633,2024-06-21,-0.8582
2634,2024-06-24,-1.5364
2635,2024-06-25,0.0
2636,2024-06-26,-4.298
2637,2024-06-27,3.0685
2638,2024-06-28,4.2931
2639,2024-07-01,-7.1217
2640,2024-07-02,10.3632
2641,2024-07-03,-0.6296
2642,2024-07-05,12.0094
2643,2024-07-08,9.7624
2644,2024-07-09,-2.2524
2645,2024-07-10,9.577
2646,2024-07-11,-2.7824
2647,2024-07-12,-0.4575
2648,2024-07-15,-2.4821
2649,2024-07-16,-3.2154
2650,2024-07-17,-27.1271
2651,2024-07-18,-5.8525
2652,2024-07-19,-6.8713
2653,2024-07-22,7.033
2654,2024-07-23,-3.0416
2655,2024-07-24,-15.819
2656,2024-07-25,-11.2414
2657,2024-07-26,3.0243
2658,2024-07-29,-0.4324
2659,2024-07-30,-2.3734
2660,2024-07-31,10.7614
2661,2024-08-01,-21.7367
2662,2024-08-02,-0.0761
2663,2024-08-05,4.3742
2664,2024-08-06,-8.8257
2665,2024-08-07,-2.9401
2666,2024-08-08,14.554
2667,2024-08-09,-3.8184
2668,2024-08-12,4.6489
2669,2024-08-13,7.908
2670,2024-08-14,-0.6794
2671,2024-08-15,11.5651
2672,2024-08-16,2.0438
2673,2024-08-19,11.1487
2674,2024-08-20,1.8111
2675,2024-08-21,2.2617
2676,2024-08-22,-9.9507
2677,2024-08-23,5.3906
2678,2024-08-26,-8.2473
2679,2024-08-27,0.8554
2680,2024-08-28,-7.0292
2681,2024-08-29,-1.5024
2682,2024-08-30,5.2622
2683,2024-09-03,-20.5244
2684,2024-09-04,7.1302
2685,2024-09-05,-2.5712
2686,2024-09-06,-9.3709
2687,2024-09-09,7.0287
2688,2024-09-10,8.413
2689,2024-09-11,12.0901
2690,2024-09-12,1.5256
2691,2024-09-13,2.5609
2692,2024-09-16,-0.3808
2693,2024-09-17,-2.0965
2694,2024-09-18,-4.2631
2695,2024-09-19,13.9655
2696,2024-09-20,-1.2733
2697,2024-09-23,1.2894
2698,2024-09-24,2.5115
2699,2024-09-25,5.8216
2700,2024-09-26,8.3674
2701,2024-09-27,-4.7692
2702,2024-09-30,-0.4143
2703,2024-10-01,-6.7395
2704,2024-10-02,0.0473
2705,2024-10-03,4.796
2706,2024-10-04,12.1588
2707,2024-10-07,0.1032
2708,2024-10-08,2.683
2709,2024-10-09,-2.6093
2710,2024-10-10,-10.2859
2711,2024-10-11,5.6311
2712,2024-10-14,-3.9636
2713,2024-10-15,-13.5148
2714,2024-10-16,-0.8218
2715,2024-10-17,0.1936
2716,2024-10-18,-0.452
2717,2024-10-21,3.0992
2718,2024-10-22,-6.1551
2719,2024-10-23,-1.9372
2720,2024-10-24,0.8719
2721,2024-10-25,4.541
2722,2024-10-28,5.8828
2723,2024-10-29,9.7824
2724,2024-10-30,-28.2831
2725,2024-10-31,-7.8016
2726,2024-11-01,-3.8956
2727,2024-11-04,-2.0512
2728,2024-11-05,1.6957
2729,2024-11-06,6.0463
2730,2024-11-07,8.0669
2731,2024-11-08,-3.1652
2732,2024-11-11,-1.024
2733,2024-11-12,-6.4437
2734,2024-11-13,-7.7139
2735,2024-11-14,-0.8335
2736,2024-11-15,-7.2547
2737,2024-11-18,7.418
2738,2024-11-19,0.833
2739,2024-11-20,-3.2571
2740,2024-11-21,-0.2015
2741,2024-11-22,1.5714
2742,2024-11-25,5.0135
2743,2024-11-26,-6.1636
2744,2024-11-27,-2.7228
2745,2024-11-29,1.7235
2746,2024-12-02,8.818
2747,2024-12-03,-0.142
2748,2024-12-04,3.5425
2749,2024-12-05,-4.6454
2750,2024-12-06,-4.9871
2751,2024-12-09,-14.4435
2752,2024-12-10,-6.1003
2753,2024-12-11,4.7101
2754,2024-12-12,0.8698
2755,2024-12-13,-7.2226
2756,2024-12-16,-0.4372
2757,2024-12-17,-3.3439
2758,2024-12-18,-7.3837
2759,2024-12-19,-5.3068
2760,2024-12-20,0.6986
2761,2024-12-23,11.1439
2762,2024-12-24,3.395
2763,2024-12-26,-2.4664
2764,2024-12-27,0.2618
2765,2024-12-30,-5.5973
2766,2024-12-31,-3.419
